Index, PS Output(MW)
16634, 374.0
16635, 373.79
16636, 374.76
16637, 374.8
16638, 374.03
16639, 374.27
16640, 375.29
16641, 374.39
16642, 374.31
16643, 376.79
16644, 374.51
16645, 374.43
16646, 375.46
16647, 376.86
16648, 376.41
16649, 376.22
16650, 376.58
16651, 374.3
16652, 374.76
16653, 373.88
16654, 373.51
16655, 371.92
16656, 372.79
16657, 368.41
16658, 367.39
16659, 366.49
16660, 365.07
16661, 364.07
16662, 346.09
16663, 331.29
16664, 328.38
16665, 324.48
16666, 318.14
16667, 315.11
16668, 309.74
16669, 305.71
16670, 301.7
16671, 296.56
16672, 295.09
16673, 296.91
16674, 300.25
16675, 300.83
16676, 303.03
16677, 301.51
16678, 301.08
16679, 301.26
16680, 301.61
16681, 300.31
16682, 301.69
16683, 305.43
16684, 305.58
16685, 304.52
16686, 301.64
16687, 298.91
16688, 296.0
16689, 296.3
16690, 296.23
16691, 296.2
16692, 295.05
16693, 294.86
16694, 294.11
16695, 293.92
16696, 293.38
16697, 294.08
16698, 292.78
16699, 293.46
16700, 293.73
16701, 294.01
16702, 294.15
16703, 295.06
16704, 295.69
16705, 295.9
16706, 296.42
16707, 296.31
16708, 298.08
16709, 299.02
16710, 301.62
16711, 304.06
16712, 304.69
16713, 304.71
16714, 305.65
16715, 305.47
16716, 302.87
16717, 303.79
16718, 305.47
16719, 305.55
16720, 303.28
16721, 302.69
16722, 304.13
16723, 307.78
16724, 307.12
16725, 300.87
16726, 302.22
16727, 304.49
16728, 303.51
16729, 306.4
16730, 304.72
16731, 302.55
16732, 300.58
16733, 297.26
16734, 296.05
16735, 293.33
16736, 292.75
16737, 291.21
16738, 291.07
16739, 290.86
16740, 289.21
16741, 288.97
16742, 287.32
16743, 285.77
16744, 284.49
16745, 283.95
16746, 285.99
16747, 286.02
16748, 286.37
16749, 284.01
16750, 288.44
16751, 289.24
16752, 290.67
16753, 290.64
16754, 290.08
16755, 289.96
16756, 286.91
16757, 290.08
16758, 289.66
16759, 289.94
16760, 290.26
16761, 289.16
16762, 290.29
16763, 290.14
16764, 287.16
16765, 289.78
16766, 291.01
16767, 291.55
16768, 291.77
16769, 293.74
16770, 293.99
16771, 293.41
16772, 293.44
16773, 294.75
16774, 294.68
16775, 296.24
16776, 296.11
16777, 295.86
16778, 293.87
16779, 295.06
16780, 294.3
16781, 294.39
16782, 293.69
16783, 293.2
16784, 294.02
16785, 295.79
16786, 296.17
16787, 300.42
16788, 296.29
16789, 295.59
16790, 293.51
16791, 295.4
16792, 292.97
16793, 292.73
16794, 291.68
16795, 292.46
16796, 293.09
16797, 292.42
16798, 292.12
16799, 291.42
16800, 291.33
16801, 292.54
16802, 292.21
16803, 291.63
16804, 291.91
16805, 291.68
16806, 292.63
16807, 291.84
16808, 292.92
16809, 291.93
16810, 291.38
16811, 291.49
16812, 290.79
16813, 292.5
16814, 291.26
16815, 293.34
16816, 292.64
16817, 293.51
16818, 291.93
16819, 292.05
16820, 290.01
16821, 290.34
16822, 291.63
16823, 290.47
16824, 289.06
16825, 289.96
16826, 289.98
16827, 289.78
16828, 291.03
16829, 290.57
16830, 290.75
16831, 290.03
16832, 289.59
16833, 288.69
16834, 288.47
16835, 287.71
16836, 287.24
16837, 286.98
16838, 289.48
16839, 288.03
16840, 287.45
16841, 288.57
16842, 288.44
16843, 289.43
16844, 290.35
16845, 291.07
16846, 290.82
16847, 290.29
16848, 290.9
16849, 289.62
16850, 289.91
16851, 289.61
16852, 287.41
16853, 289.53
16854, 289.14
16855, 290.67
16856, 291.33
16857, 293.66
16858, 292.09
16859, 292.78
16860, 293.87
16861, 293.09
16862, 292.43
16863, 292.48
16864, 292.52
16865, 291.9
16866, 291.87
16867, 292.93
16868, 292.0
16869, 292.67
16870, 291.37
16871, 291.68
16872, 291.14
16873, 290.99
16874, 290.03
16875, 290.83
16876, 291.39
16877, 291.2
16878, 292.23
16879, 292.48
16880, 293.15
16881, 292.25
16882, 292.38
16883, 291.63
16884, 290.75
16885, 291.78
16886, 291.47
16887, 290.48
16888, 291.88
16889, 292.16
16890, 291.36
16891, 291.29
16892, 290.58
16893, 291.85
16894, 291.71
16895, 290.75
16896, 290.24
16897, 291.36
16898, 291.89
16899, 289.58
16900, 288.82
16901, 289.4
16902, 289.55
16903, 290.07
16904, 290.65
16905, 290.28
16906, 289.65
16907, 290.49
16908, 292.16
16909, 292.89
16910, 292.3
16911, 291.83
16912, 292.49
16913, 292.82
16914, 293.08
16915, 292.41
16916, 292.16
16917, 294.27
16918, 293.29
16919, 293.59
16920, 294.01
16921, 294.83
16922, 296.07
16923, 294.68
16924, 294.94
16925, 294.56
16926, 295.62
16927, 294.89
16928, 296.56
16929, 296.2
16930, 295.08
16931, 295.11
16932, 295.12
16933, 294.36
16934, 292.6
16935, 293.42
16936, 293.49
16937, 292.73
16938, 295.19
16939, 293.68
16940, 291.07
16941, 288.73
16942, 288.75
16943, 287.79
16944, 288.53
16945, 288.64
16946, 288.08
16947, 287.83
16948, 287.43
16949, 287.66
16950, 286.71
16951, 287.67
16952, 286.86
16953, 287.61
16954, 289.26
16955, 289.38
16956, 291.14
16957, 290.87
16958, 289.82
16959, 290.08
16960, 290.7
16961, 291.36
16962, 291.93
16963, 290.99
16964, 291.02
16965, 291.28
16966, 291.61
16967, 290.98
16968, 291.49
16969, 290.84
16970, 292.77
16971, 291.15
16972, 291.27
16973, 290.25
16974, 289.86
16975, 289.47
16976, 288.8
16977, 286.01
16978, 284.64
16979, 285.86
16980, 285.77
16981, 285.97
16982, 288.88
16983, 286.34
16984, 288.55
16985, 286.66
16986, 286.02
16987, 286.05
16988, 287.19
16989, 286.92
16990, 287.73
16991, 287.0
16992, 289.39
16993, 289.31
16994, 288.48
16995, 288.46
16996, 289.37
16997, 288.14
16998, 289.54
16999, 289.62
17000, 288.47
17001, 287.89
17002, 288.44
17003, 289.55
17004, 288.79
17005, 287.86
17006, 287.69
17007, 288.41
17008, 286.93
17009, 289.55
17010, 290.58
17011, 289.88
17012, 291.18
17013, 291.02
17014, 291.96
17015, 290.64
17016, 289.38
17017, 290.41
17018, 287.57
17019, 289.75
17020, 289.97
17021, 289.66
17022, 289.59
17023, 290.47
17024, 291.2
17025, 291.55
17026, 289.91
17027, 290.87
17028, 290.04
17029, 290.43
17030, 290.1
17031, 290.41
17032, 291.07
17033, 291.04
17034, 289.44
17035, 289.85
17036, 290.65
17037, 291.36
17038, 291.64
17039, 289.68
17040, 290.92
17041, 292.56
17042, 292.75
17043, 292.82
17044, 292.13
17045, 291.18
17046, 292.77
17047, 292.27
17048, 293.26
17049, 293.65
17050, 292.16
17051, 292.2
17052, 292.89
17053, 294.29
17054, 292.96
17055, 292.99
17056, 291.5
17057, 292.91
17058, 292.21
17059, 291.66
17060, 293.26
17061, 291.82
17062, 292.08
17063, 292.66
17064, 292.22
17065, 290.69
17066, 288.75
17067, 290.03
17068, 288.97
17069, 287.94
17070, 288.31
17071, 287.3
17072, 285.42
17073, 285.01
17074, 284.62
17075, 284.93
17076, 284.24
17077, 282.68
17078, 283.09
17079, 284.38
17080, 282.41
17081, 281.13
17082, 280.03
17083, 281.05
17084, 280.03
17085, 281.76
17086, 281.53
17087, 281.5
17088, 280.85
17089, 281.53
17090, 282.4
17091, 282.61
17092, 282.99
17093, 285.94
17094, 287.82
17095, 285.39
17096, 284.26
17097, 283.37
17098, 282.91
17099, 283.21
17100, 283.75
17101, 284.4
17102, 284.85
17103, 285.31
17104, 285.83
17105, 282.39
17106, 282.19
17107, 282.76
17108, 283.15
17109, 286.09
17110, 287.45
17111, 287.96
17112, 288.29
17113, 288.79
17114, 289.31
17115, 290.77
17116, 291.64
17117, 292.06
17118, 291.49
17119, 291.31
17120, 292.28
17121, 291.72
17122, 292.41
17123, 292.93
17124, 293.55
17125, 291.26
17126, 291.24
17127, 291.3
17128, 290.32
17129, 289.59
17130, 289.56
17131, 289.35
17132, 290.07
17133, 290.36
17134, 290.35
17135, 290.45
17136, 290.72
17137, 291.21
17138, 291.56
17139, 291.79
17140, 291.57
17141, 289.6
17142, 290.27
17143, 290.56
17144, 291.27
17145, 292.01
17146, 292.88
17147, 293.66
17148, 294.09
17149, 295.46
17150, 296.16
17151, 295.41
17152, 295.92
17153, 296.44
17154, 296.93
17155, 296.61
17156, 298.03
17157, 298.94
17158, 301.63
17159, 303.86
17160, 301.32
17161, 300.04
17162, 298.2
17163, 298.1
17164, 297.41
17165, 295.36
17166, 296.12
17167, 295.56
17168, 298.06
17169, 299.05
17170, 300.32
17171, 300.32
17172, 300.25
17173, 298.82
17174, 303.05
17175, 302.23
17176, 301.89
17177, 301.26
17178, 298.33
17179, 298.3
17180, 299.83
17181, 299.42
17182, 298.1
17183, 296.79
17184, 297.54
17185, 297.88
17186, 296.04
17187, 296.82
17188, 295.61
17189, 295.03
17190, 295.25
17191, 297.33
17192, 299.63
17193, 299.26
17194, 296.96
17195, 293.95
17196, 293.48
17197, 294.01
17198, 293.42
17199, 295.37
17200, 294.0
17201, 293.99
17202, 293.92
17203, 292.93
17204, 292.68
17205, 291.74
17206, 290.69
17207, 291.42
17208, 291.23
17209, 290.61
17210, 291.2
17211, 291.08
17212, 291.71
17213, 296.41
17214, 308.92
17215, 314.64
17216, 314.65
17217, 321.12
17218, 319.99
17219, 320.08
17220, 316.93
17221, 315.66
17222, 318.16
17223, 318.67
17224, 321.16
17225, 323.1
17226, 324.65
17227, 325.52
17228, 325.86
17229, 324.63
17230, 324.23
17231, 325.99
17232, 326.15
17233, 324.19
17234, 324.95
17235, 322.25
17236, 325.1
17237, 322.85
17238, 325.35
17239, 327.26
17240, 328.65
17241, 328.98
17242, 329.43
17243, 330.67
17244, 332.85
17245, 332.52
17246, 332.72
17247, 332.51
17248, 333.2
17249, 339.83
17250, 353.36
17251, 366.83
17252, 371.0
17253, 373.08
17254, 378.44
17255, 399.15
17256, 413.57
17257, 415.11
17258, 417.53
17259, 417.41
17260, 419.07
17261, 418.77
17262, 419.97
17263, 421.46
17264, 422.52
17265, 423.24
17266, 421.13
17267, 421.77
17268, 422.4
17269, 422.35
17270, 422.2
17271, 422.19
17272, 422.35
17273, 422.55
17274, 423.16
17275, 422.19
17276, 422.46
17277, 424.29
17278, 425.28
17279, 425.63
17280, 426.46
17281, 425.16
17282, 424.83
17283, 426.63
17284, 426.84
17285, 427.33
17286, 429.41
17287, 430.26
17288, 429.38
17289, 430.22
17290, 429.68
17291, 434.42
17292, 437.75
17293, 450.96
17294, 451.04
17295, 453.11
17296, 453.3
17297, 452.56
17298, 452.29
17299, 448.7
17300, 444.5
17301, 444.18
17302, 444.75
17303, 443.36
17304, 440.46
17305, 437.19
17306, 435.24
17307, 435.77
17308, 436.34
17309, 433.98
17310, 433.94
17311, 435.43
17312, 437.75
17313, 448.47
17314, 457.52
17315, 461.27
17316, 461.24
17317, 458.9
17318, 457.91
17319, 456.59
17320, 455.71
17321, 455.02
17322, 457.82
17323, 457.92
17324, 458.57
17325, 460.37
17326, 459.88
17327, 463.82
17328, 463.77
17329, 463.73
17330, 464.94
17331, 463.78
17332, 463.11
17333, 462.73
17334, 461.52
17335, 456.87
17336, 454.91
17337, 453.13
17338, 451.77
17339, 451.57
17340, 451.63
17341, 452.36
17342, 453.11
17343, 453.01
17344, 452.67
17345, 451.87
17346, 451.59
17347, 451.74
17348, 452.06
17349, 451.6
17350, 451.54
17351, 453.03
17352, 453.04
17353, 452.32
17354, 453.57
17355, 453.19
17356, 453.88
17357, 454.92
17358, 454.46
17359, 454.35
17360, 454.46
17361, 454.4
17362, 453.56
17363, 452.51
17364, 452.83
17365, 450.3
17366, 450.16
17367, 450.97
17368, 450.93
17369, 450.71
17370, 450.58
17371, 450.77
17372, 449.97
17373, 450.82
17374, 449.28
17375, 448.5
17376, 447.67
17377, 448.21
17378, 446.73
17379, 446.68
17380, 445.41
17381, 445.69
17382, 444.78
17383, 445.34
17384, 444.67
17385, 442.82
17386, 443.24
17387, 441.48
17388, 441.27
17389, 441.04
17390, 442.02
17391, 441.26
17392, 440.61
17393, 441.53
17394, 441.92
17395, 440.28
17396, 440.41
17397, 439.96
17398, 439.35
17399, 439.24
17400, 439.7
17401, 440.21
17402, 439.48
17403, 439.82
17404, 439.74
17405, 439.65
17406, 438.67
17407, 438.25
17408, 438.07
17409, 438.34
17410, 439.18
17411, 439.87
17412, 441.09
17413, 442.24
17414, 442.21
17415, 442.12
17416, 443.33
17417, 442.52
17418, 444.16
17419, 443.64
17420, 444.78
17421, 445.94
17422, 446.07
17423, 446.27
17424, 447.95
17425, 447.58
17426, 447.78
17427, 448.23
17428, 447.93
17429, 450.15
17430, 450.02
17431, 450.24
17432, 450.07
17433, 450.24
17434, 450.26
17435, 448.4
17436, 447.03
17437, 448.29
17438, 447.81
17439, 446.84
17440, 447.54
17441, 446.88
17442, 447.16
17443, 445.73
17444, 446.39
17445, 446.57
17446, 446.31
17447, 447.1
17448, 447.82
17449, 447.11
17450, 449.11
17451, 447.73
17452, 448.71
17453, 448.28
17454, 448.48
17455, 448.09
17456, 448.0
17457, 448.98
17458, 449.78
17459, 450.02
17460, 449.37
17461, 449.55
17462, 448.8
17463, 448.32
17464, 448.39
17465, 448.57
17466, 448.52
17467, 448.05
17468, 447.61
17469, 449.24
17470, 448.78
17471, 448.96
17472, 448.07
17473, 448.52
17474, 448.93
17475, 449.47
17476, 449.92
17477, 449.52
17478, 450.06
17479, 449.98
17480, 449.45
17481, 449.12
17482, 449.21
17483, 449.48
17484, 451.27
17485, 449.11
17486, 448.57
17487, 447.7
17488, 447.52
17489, 447.5
17490, 447.22
17491, 447.35
17492, 447.01
17493, 447.19
17494, 446.95
17495, 446.35
17496, 445.97
17497, 445.6
17498, 445.57
17499, 444.88
17500, 445.22
17501, 445.2
17502, 445.88
17503, 446.41
17504, 446.93
17505, 448.68
17506, 447.49
17507, 448.16
17508, 450.6
17509, 448.62
17510, 448.36
17511, 452.94
17512, 451.52
17513, 452.65
17514, 452.53
17515, 450.9
17516, 449.4
17517, 447.73
17518, 448.23
17519, 446.47
17520, 449.04
17521, 447.14
17522, 444.78
17523, 445.85
17524, 444.22
17525, 445.65
17526, 444.53
17527, 444.62
17528, 444.93
17529, 444.68
17530, 442.57
17531, 442.27
17532, 445.45
17533, 443.35
17534, 443.19
17535, 441.32
17536, 440.4
17537, 443.32
17538, 445.49
17539, 443.72
17540, 443.22
17541, 445.98
17542, 447.25
17543, 447.14
17544, 443.14
17545, 441.06
17546, 442.56
17547, 440.56
17548, 440.06
17549, 439.17
17550, 438.35
17551, 436.64
17552, 436.45
17553, 436.56
17554, 436.24
17555, 435.95
17556, 436.03
17557, 435.77
17558, 435.68
17559, 435.57
17560, 435.64
17561, 435.41
17562, 434.84
17563, 434.91
17564, 434.65
17565, 434.18
17566, 434.03
17567, 433.6
17568, 433.2
17569, 432.84
17570, 432.76
17571, 431.77
17572, 431.44
17573, 430.81
17574, 432.66
17575, 431.5
17576, 431.22
17577, 430.54
17578, 431.93
17579, 432.67
17580, 432.12
17581, 433.4
17582, 434.73
17583, 434.29
17584, 433.1
17585, 432.49
17586, 434.45
17587, 433.23
17588, 433.66
17589, 432.91
17590, 431.61
17591, 431.99
17592, 430.96
17593, 431.81
17594, 429.76
17595, 427.79
17596, 427.09
17597, 426.95
17598, 426.09
17599, 426.98
17600, 426.73
17601, 426.69
17602, 425.54
17603, 426.03
17604, 427.78
17605, 427.19
17606, 427.5
17607, 426.2
17608, 425.92
17609, 426.13
17610, 425.72
17611, 426.04
17612, 425.92
17613, 425.33
17614, 424.51
17615, 424.38
17616, 424.7
17617, 424.55
17618, 423.97
17619, 423.48
17620, 422.16
17621, 421.67
17622, 421.37
17623, 421.23
17624, 420.72
17625, 419.28
17626, 421.0
17627, 421.3
17628, 420.02
17629, 419.9
17630, 419.15
17631, 420.73
17632, 420.01
17633, 419.2
17634, 419.76
17635, 418.45
17636, 415.29
17637, 412.33
17638, 411.06
17639, 411.77
17640, 411.47
17641, 410.88
17642, 410.42
17643, 411.68
17644, 412.6
17645, 412.92
17646, 413.66
17647, 413.95
17648, 414.41
17649, 415.44
17650, 413.85
17651, 413.14
17652, 414.06
17653, 413.86
17654, 411.18
17655, 412.69
17656, 414.79
17657, 414.3
17658, 416.15
17659, 417.35
17660, 414.03
17661, 411.38
17662, 411.06
17663, 409.22
17664, 409.75
17665, 407.14
17666, 405.16
17667, 405.47
17668, 408.56
17669, 408.4
17670, 408.15
17671, 409.54
17672, 409.88
17673, 411.96
17674, 410.92
17675, 410.93
17676, 411.04
17677, 412.04
17678, 412.42
17679, 412.59
17680, 412.6
17681, 412.94
17682, 413.21
17683, 412.18
17684, 412.48
17685, 412.99
17686, 413.54
17687, 413.43
17688, 413.74
17689, 414.31
17690, 415.51
17691, 415.13
17692, 413.37
17693, 413.04
17694, 414.5
17695, 413.06
17696, 411.46
17697, 412.56
17698, 411.53
17699, 411.87
17700, 411.14
17701, 411.73
17702, 410.38
17703, 411.48
17704, 410.76
17705, 410.84
17706, 411.8
17707, 411.94
17708, 410.2
17709, 411.08
17710, 409.68
17711, 410.02
17712, 411.52
17713, 411.45
17714, 411.4
17715, 411.38
17716, 411.84
17717, 411.7
17718, 411.89
17719, 409.54
17720, 407.64
17721, 408.85
17722, 407.52
17723, 410.06
17724, 409.9
17725, 407.12
17726, 405.88
17727, 408.77
17728, 409.7
17729, 409.1
17730, 409.12
17731, 408.67
17732, 410.42
17733, 410.26
17734, 406.95
17735, 409.55
17736, 409.97
17737, 411.24
17738, 411.63
17739, 410.51
17740, 410.99
17741, 409.81
17742, 411.82
17743, 411.32
17744, 410.7
17745, 409.56
17746, 410.83
17747, 410.46
17748, 407.25
17749, 411.28
17750, 412.01
17751, 412.47
17752, 413.85
17753, 414.49
17754, 415.48
17755, 415.7
17756, 417.71
17757, 418.6
17758, 416.91
17759, 419.89
17760, 419.02
17761, 418.88
17762, 418.24
17763, 416.98
17764, 416.34
17765, 419.4
17766, 415.66
17767, 415.75
17768, 413.51
17769, 413.1
17770, 415.64
17771, 415.88
17772, 415.42
17773, 414.67
17774, 413.32
17775, 414.82
17776, 415.96
17777, 414.5
17778, 414.31
17779, 413.79
17780, 413.53
17781, 414.44
17782, 416.71
17783, 416.28
17784, 414.71
17785, 413.45
17786, 413.45
17787, 414.07
17788, 412.9
17789, 413.79
17790, 413.37
17791, 413.25
17792, 413.43
17793, 412.66
17794, 412.98
17795, 410.05
17796, 412.38
17797, 412.84
17798, 411.79
17799, 412.72
17800, 412.33
17801, 412.24
17802, 410.11
17803, 406.91
17804, 407.88
17805, 408.57
17806, 409.67
17807, 411.94
17808, 411.44
17809, 412.54
17810, 413.45
17811, 412.59
17812, 413.64
17813, 412.22
17814, 413.48
17815, 410.94
17816, 411.72
17817, 412.95
17818, 412.55
17819, 413.29
17820, 412.32
17821, 412.15
17822, 412.45
17823, 411.74
17824, 411.77
17825, 412.02
17826, 412.04
17827, 414.21
17828, 411.38
17829, 412.63
17830, 411.6
17831, 413.19
17832, 413.65
17833, 411.82
17834, 412.36
17835, 413.12
17836, 413.92
17837, 413.36
17838, 414.74
17839, 414.34
17840, 416.56
17841, 416.24
17842, 414.68
17843, 416.33
17844, 417.65
17845, 415.31
17846, 414.55
17847, 414.41
17848, 416.23
17849, 416.44
17850, 415.13
17851, 412.82
17852, 417.14
17853, 416.45
17854, 417.2
17855, 415.48
17856, 415.76
17857, 417.93
17858, 418.73
17859, 420.32
17860, 418.52
17861, 420.06
17862, 419.91
17863, 421.73
17864, 418.93
17865, 420.08
17866, 421.58
17867, 422.16
17868, 421.99
17869, 422.11
17870, 420.71
17871, 421.79
17872, 421.64
17873, 419.86
17874, 419.21
17875, 420.07
17876, 419.73
17877, 420.3
17878, 420.22
17879, 421.35
17880, 418.01
17881, 420.19
17882, 416.84
17883, 416.09
17884, 419.17
17885, 419.62
17886, 417.6
17887, 414.96
17888, 417.33
17889, 416.87
17890, 415.52
17891, 415.15
17892, 417.34
17893, 418.37
17894, 419.28
17895, 418.13
17896, 419.06
17897, 419.93
17898, 420.55
17899, 418.02
17900, 421.03
17901, 419.01
17902, 419.93
17903, 417.11
17904, 413.75
17905, 416.13
17906, 414.38
17907, 414.1
17908, 414.3
17909, 414.2
17910, 414.1
17911, 415.27
17912, 415.0
17913, 415.58
17914, 415.15
17915, 415.89
17916, 415.1
17917, 415.09
17918, 411.91
17919, 415.8
17920, 413.85
17921, 413.39
17922, 414.33
17923, 412.28
17924, 414.12
17925, 413.73
17926, 412.79
17927, 412.39
17928, 413.64
17929, 412.32
17930, 413.12
17931, 413.26
17932, 413.56
17933, 410.48
17934, 412.89
17935, 414.1
17936, 415.82
17937, 416.22
17938, 415.95
17939, 415.27
17940, 414.51
17941, 417.63
17942, 419.38
17943, 420.38
17944, 417.93
17945, 421.09
17946, 422.23
17947, 422.48
17948, 423.53
17949, 425.36
17950, 425.05
17951, 426.02
17952, 425.13
17953, 424.67
17954, 422.92
17955, 423.1
17956, 422.23
17957, 421.17
17958, 423.14
17959, 422.45
17960, 419.72
17961, 418.15
17962, 418.07
17963, 416.28
17964, 415.59
17965, 414.68
17966, 414.36
17967, 414.12
17968, 412.92
17969, 415.86
17970, 417.33
17971, 415.72
17972, 415.26
17973, 415.03
17974, 415.47
17975, 415.4
17976, 414.29
17977, 412.74
17978, 414.06
17979, 412.73
17980, 413.5
17981, 412.65
17982, 412.8
17983, 413.29
17984, 412.79
17985, 413.44
17986, 413.27
17987, 414.44
17988, 412.62
17989, 412.74
17990, 415.07
17991, 412.56
17992, 412.39
17993, 407.9
17994, 394.08
17995, 382.59
17996, 376.16
17997, 378.34
17998, 379.62
17999, 379.82
18000, 379.66
18001, 381.02
18002, 378.94
18003, 379.66
18004, 380.78
18005, 378.89
18006, 377.03
18007, 377.72
18008, 375.72
18009, 378.43
18010, 365.91
18011, 355.39
18012, 354.98
18013, 355.79
18014, 353.38
18015, 352.16
18016, 352.03
18017, 351.47
18018, 350.0
18019, 349.65
18020, 349.3
18021, 349.9
18022, 348.35
18023, 342.62
18024, 335.88
18025, 334.52
18026, 339.55
18027, 333.11
18028, 330.27
18029, 327.82
18030, 327.64
18031, 327.75
18032, 327.8
18033, 327.72
18034, 328.84
18035, 328.08
18036, 328.29
18037, 327.69
18038, 327.59
18039, 327.51
18040, 328.57
18041, 328.94
18042, 329.55
18043, 329.62
18044, 329.1
18045, 330.32
18046, 328.64
18047, 328.82
18048, 328.96
18049, 328.43
18050, 328.58
18051, 330.12
18052, 329.08
18053, 329.28
18054, 329.46
18055, 329.57
18056, 329.77
18057, 329.58
18058, 331.14
18059, 330.64
18060, 332.23
18061, 342.24
18062, 355.35
18063, 358.08
18064, 360.37
18065, 375.03
18066, 387.51
18067, 388.18
18068, 389.51
18069, 390.3
18070, 390.83
18071, 389.92
18072, 390.62
18073, 390.96
18074, 392.12
18075, 391.55
18076, 391.58
18077, 391.46
18078, 392.77
18079, 392.53
18080, 393.02
18081, 393.88
18082, 395.69
18083, 397.09
18084, 405.01
18085, 401.57
18086, 400.45
18087, 400.75
18088, 398.72
18089, 399.0
18090, 396.73
18091, 397.16
18092, 396.61
18093, 397.35
18094, 394.61
18095, 391.97
18096, 390.99
18097, 389.94
18098, 387.73
18099, 387.57
18100, 390.32
18101, 377.67
18102, 380.64
18103, 379.97
18104, 380.17
18105, 379.03
18106, 382.14
18107, 382.61
18108, 378.58
18109, 378.0
18110, 377.67
18111, 376.2
18112, 374.71
18113, 374.96
18114, 376.55
18115, 373.72
18116, 373.67
18117, 371.0
18118, 367.29
18119, 356.05
18120, 356.67
18121, 356.78
